Death metal,死亡金属
skip,跳过
operator,操作员
date picker,日期选取器
date picker control,日期选取器控件
Agile method,敏捷方法
full name,全名
client application,客户端应用程序
calendar item,日历项目
logon domain,登录域
linking table,链接表
Published,已发布
CA compromise,CA 泄漏
queue up,加入队列
Join Conference option,加入会议选项
hibernation file,休眠文件
Close,关闭
backup snapshot,备份快照
security disabler,安全禁用程序
security advisory,安全公告
binding policy,绑定策略
character entity,字符实体
named entity,命名实体
forest,林
Best Bet,最佳匹配
guest,来宾
Allow,允许
Resample,重新取样
deploy,部署
Sign Out,注销
Page template,网页模版
manual caching,手动缓存
dispatch,分派
message transfer agent,邮件传输代理
RAM chip,RAM 芯片
null key,空键
computer administrator,计算机管理员
administrator,管理员
rotate,旋转
orphan file,孤立文件
font style,字形
protected distribution point,受保护的分发点
video conversation,视频对话
sales order,销售订单
alternate currency,替换货币
CD sleeve,CD 封套
isolated development environment,独立开发环境
inline,内联的
home network,家庭网络
managed custom folder,托管自定义文件夹
Class B IP address,B 类 IP 地址
Allow list,允许名单
allow list,允许列表
offline,脱机
BritPop,英式吉他流行乐
metadata cache,元数据缓存
computer ID,计算机 ID
affine matrix transformation,仿射矩阵变换
content master,内容母版
cost center,成本中心
protected content,受保护的内容
proxy endpoint,代理终结点
attendee,与会者
Duplicate Files,重复文件
partnership,合作关系
Service Provider Interface,服务提供程序接口
Thread Count,线程计数
thread count,线程计数
discoverable,可检测到的
image file,图像文件
PowerPoint Previewer,PowerPoint 预览器
purge,清除
paper source,纸张来源
Lightweight Directory Access Protocol,轻型目录访问协议
nullable type,可以为 null 的类型
hive,配置单元
f-stop,光圈值
Threshold,阈值
Warning Computers,警告计算机
relational operator,关系运算符
animation scheme,动画方案
site system,站点系统
default skin,默认外观
notify list,通知列表
semaphore,信号灯
summary,摘要
lollipop interface,棒糖形接口
reseal,重新封装
focusable,可聚焦的
command button,命令按钮
push button,按钮
critical volume,关键卷
Printing and Imaging Devices,打印和映像设备
pop-up item,弹出项
block,阻止
conversation,对话
search results,搜索结果
workflow job,工作流程作业
code sample,代码示例
sample code,示例代码
communication history item,通信历史记录项
temporary table,临时表
temp table,临时表
addendum,附录
line-of-business service,业务线服务
LOB service,LOB 服务
backup shadow copy,备份卷影副本
Database view,数据库视图
Spotlight Site,聚焦网站
bulleted list,点符列表
RFID client console,RFID 客户端控制台
conversion function,转换函数
Recycle Bin,回收站
assumption,假设
window frame,窗口框架
internal style sheet,内部样式表单
Accounting Integration,会计系统集成
Safe Senders List,安全发件人列表
byte,字节
clone,克隆
agent,代理
SIC code,行业编码
Standard Industrial Classification code,标准行业分类编码
standard cost price,标准成本价
compact disc,光盘
SMTP connector,SMTP 连接器
sign-in name,登录名
MOM report,MOM 报表
cascading windows,级联窗口
video clip,视频剪辑
root management server,根管理服务器
binary large object,二进制大型对象
to-do,待办事项
task,任务
data theft,数据盗窃
dialog box,对话框
certificate manager Web portal,证书管理员 Web 门户
project scope,项目范围
cell range,单元格区域
operator procedure,运算符过程
team,团队
application prototype,应用程序原型
resource maximization,资源最大化
trace logging,跟踪日志记录
Windows System Resource Manager,WSRM
stack,堆叠
Server Manager command line tool,服务器管理器命令行工具
report item,报表项
HTML Component,HTML 组件
ragged hierarchy,不规则分级结构
unbalanced hierarchy,非均衡层次结构
multidimensional structure,多维结构
audio conferencing partner,音频会议合作伙伴
hanging quotation,悬挂引号
frequency,频率
Broadband Integrated Services Digital Network,宽带综合业务数字网
banker's rounding,四舍六入五成双
bilinear filtering,双线性筛选
bilinear,双线性筛选
folder hierarchy,文件夹层次结构
window,窗口
touch flick,触摸笔势
dynamic cursor,动态游标
FPS,Fps
frame rate,帧速率
frames per second,每秒帧数
strongly-typed,强类型
Sync Pane,同步窗格
solicit-response adapter,要求-响应适配器
best practice,最佳做法
Security Configuration Wizard,安全配置向导
ad,广告
module,模块
preshutdown,预关闭
Configuration Manager hierarchy,Configuration Manager 层次结构
seed,种子
file mapping,文件映射
multihosting,多宿主
PXE protocol,PXE 协议
shared access computer,共享的计算机
public computer,公用计算机
Shape Client,形状客户端
autoflow,自动排列
symbol map,符号图
offline,脱机
left brace,左大括号
computing device,计算设备
bound system,绑定系统
ISO image,ISO 映像
.iso image,.iso 映像
check mark,复选标记
Root Health Service,根健康状况服务
ODS library,ODS
Open Data Services library,开放式数据服务库
page theme,页主题
Pop,流行
check out,签出
package source file,包源文件
Yes/No data type,是/否数据类型
style inspector,样式检查器
HTML file,HTML 文件
remote service binding,远程服务绑定
remap,重映射
Language Interface Pack,语言界面包
independent software vendor,独立软件供应商
Resource Interchange File format,资源交换文件格式
recursive partitioning,递归分区
cluster adapter,群集适配器
Microsoft Windows Resource Exhaustion Detector,Microsoft Windows 资源耗尽检测程序
resource exhaustion detector,资源耗尽探测器
session cookie,会话 Cookie
public folder,公用文件夹
constructor string,构造函数字符串
data compartment,数据隔离舱
compartment,隔离舱
minimum system requirements,最低系统要求
system requirements,系统需求
File Set Descriptor,文件集描述符
fraction,分数
throughput,吞吐量
Active Directory Users and Computers,Active Directory 用户和计算机
think time,思考时间
cold start,冷启动
client-side image map,客户端图像映射
certificate store,证书存储
monitor,监视器
apartment,单元
Top-fold card,竖折卡
house ad,自家广告
history,历史记录
cable connection,电缆连接
entry point,入口点
communication channel,信道
communications channel,信道
server error,服务器错误
Windows Service Hardening,Windows 服务强化
subentry,次索引项
sample,示例
linker,链接器
Announcement,公告
data series,数据系列
Shamrock Button,三叶草按钮
media pool,媒体池
Pop/Funk,流行/疯克
print layout view,页面视图
analogous colors,相似颜色
native,本机的
application pool,应用程序池
Web pool,Web 池
balanced hierarchy,均衡层次结构
route,工艺路线
frequency,频率
expiration date,到期日期
load test,负载测试
monospace font,固定宽度字体
leaf level,叶级别
model dependency,模型依赖关系
screen font,屏幕字体
capitalization of cost,成本资本化
incoming conversation alert,传入的会话通知
reengineering,重策划
granted permissions,授予的权限
eliminations entry,抵销分录
adornment,修饰
overload,重载
scope,作用域
Celtic,凯尔特
advanced programmable interrupt controller,高级可编程中断控制器
Rock & Roll,摇滚
SQL adapter,SQL 适配器
cross-varying dimension,交叉变化维度
conditional primitive preprocessing,条件性基元预处理
load,负载
drop directory,放置目录
primary interop assembly,主互操作程序集
data bit,数据位
Asset Library,资源库
asset library,资产库
validation test,验证测试
